  2.726902,   0.893867
  2.730044,   0.891459
  2.733186,   0.888976
  2.736327,   0.886417
  2.739469,   0.883782
  2.742610,   0.881071
  2.745752,   0.878283
  2.748894,   0.875419
  2.752035,   0.872478
  2.755177,   0.869461
  2.758318,   0.866366
  2.761460,   0.863194
  2.764602,   0.859945
  2.767743,   0.856618
  2.770885,   0.853214
  2.774026,   0.849733
  2.777168,   0.846174
  2.780309,   0.842537
  2.783451,   0.838823
  2.786593,   0.835031
  2.789734,   0.831162
  2.792876,   0.827214
  2.796017,   0.823190
  2.799159,   0.819087
  2.802301,   0.814907
  2.805442,   0.810650
  2.808584,   0.806315
  2.811725,   0.801903
  2.814867,   0.797414
  2.818009,   0.792848
  2.821150,   0.788205
  2.824292,   0.783486
  2.827433,   0.778689
  2.830575,   0.773817
  2.833717,   0.768868
  2.836858,   0.763843
  2.840000,   0.758743
  2.843141,   0.753567
  2.846283,   0.748316
  2.849425,   0.742990
  2.852566,   0.737590
  2.855708,   0.732115
  2.858849,   0.726566
  2.861991,   0.720943
  2.865133,   0.715247
  2.868274,   0.709478
  2.871416,   0.703636
  2.874557,   0.697722
  2.877699,   0.691737
  2.880840,   0.685679
  2.883982,   0.679551
  2.887124,   0.673352
  2.890265,   0.667084
  2.893407,   0.660745
  2.896548,   0.654337
  2.899690,   0.647861
  2.902832,   0.641316
  2.905973,   0.634704
  2.909115,   0.628025
  2.912256,   0.621279
  2.915398,   0.614467
  2.918540,   0.607589
  2.921681,   0.600647
  2.924823,   0.593640
  2.927964,   0.586570
  2.931106,   0.579437
  2.934248,   0.572241
  2.937389,   0.564984
  2.940531,   0.557665
  2.943672,   0.550286
  2.946814,   0.542848
  2.949956,   0.535350
  2.953097,   0.527794
  2.956239,   0.520180
  2.959380,   0.512509
  2.962522,   0.504782
  2.965663,   0.497000
  2.968805,   0.489163
  2.971947,   0.481272
  2.975088,   0.473328
  2.978230,   0.465332
  2.981371,   0.457284
  2.984513,   0.449186
  2.987655,   0.441038
  2.990796,   0.432840
  2.993938,   0.424595
  2.997079,   0.416302
  3.000221,   0.407962
  3.003363,   0.399577
  3.006504,   0.391147
  3.009646,   0.382674
  3.012787,   0.374157
  3.015929,   0.365598
  3.019071,   0.356999
  3.022212,   0.348359
  3.025354,   0.339679
  3.028495,   0.330962
  3.031637,   0.322206
  3.034779,   0.313415
  3.037920,   0.304588
  3.041062,   0.295726
  3.044203,   0.286831
  3.047345,   0.277903
  3.050486,   0.268944
  3.053628,   0.259954
  3.056770,   0.250935
  3.059911,   0.241887
  3.063053,   0.232811
  3.066194,   0.223709
  3.069336,   0.214581
  3.072478,   0.205428
  3.075619,   0.196253
  3.078761,   0.187054
  3.081902,   0.177835
  3.085044,   0.168595
  3.088186,   0.159335
  3.091327,   0.150057
  3.094469,   0.140763
  3.097610,   0.131452
  3.100752,   0.122125
  3.103894,   0.112785
  3.107035,   0.103432
  3.110177,   0.094067
  3.113318,   0.084691
  3.116460,   0.075306
  3.119602,   0.065911
  3.122743,   0.056510
  3.125885,   0.047101
  3.129026,   0.037688
  3.132168,   0.028269
  3.135309,   0.018848
  3.138451,   0.009425
  3.141593,   0.000000
  3.144734,  -0.009425
  3.144734,  -0.009425
# Overshoot value:   0.933330 at   0.524646
